user_id,gender,height_cm,weight_kg,cluster,brand,category,product_name,size_bought,outcome,reason,fit_feedback,rating,review,purchase_date
U007200,Female,168,55,Female_Cluster_4,Roadster,Shirt,Satin Shirt,XS,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2024-10-04
U007201,Female,165,56,Female_Cluster_4,Biba,Shirt,Casual Shirt,M,kept,,Relaxed Fit,4,Perfect everyday wear.,2024-07-11
U007202,Male,174,74,Male_Cluster_3,H&M,Kurti,Cotton Kurta,XS,returned,Waist Tight,Runs Small,3,Could barely button it.,2025-12-05
U007203,Female,175,51,Female_Cluster_4,Adidas,Shirt,Checked Casual Shirt,XS,kept,,Slim Fit,4,Perfect everyday wear.,2024-01-23
U007204,Male,174,82,Male_Cluster_1,Nike,Top,Graphic Tee,M,kept,,True to Size,4,Really happy with the purchase.,2025-07-24
U007205,Male,179,65,Male_Cluster_4,Nike,Shirt,Formal Shirt,M,returned,Too Loose,Runs Large,2,Loose fit wasn't for me.,2025-09-30
U007206,Male,167,72,Male_Cluster_3,Allen Solly,Dress,Maxi Dress,XL,returned,Too Loose,Oversized,2,Length was longer than expected.,2025-10-08
U007207,Female,155,57,Female_Cluster_0,Allen Solly,Dress,Floral Midi Dress,M,kept,,True to Size,5,Very comfortable and fits perfectly.,2025-11-19
U007208,Female,155,69,Female_Cluster_1,Allen Solly,Dress,Floral Midi Dress,XXL,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2024-12-27
U007209,Female,157,42,Female_Cluster_2,Allen Solly,Shirt,Checked Casual Shirt,XS,kept,,Slim Fit,4,Comfortable and stylish.,2024-04-15
U007210,Female,163,63,Female_Cluster_3,Levi's,Trousers,Track Pants,M,kept,,True to Size,4,Comfortable and stylish.,2025-07-01
U007211,Female,160,67,Female_Cluster_3,Roadster,Dress,Floral Midi Dress,L,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2024-02-12
U007212,Female,154,59,Female_Cluster_1,Biba,Dress,Floral Midi Dress,XL,kept,,Slim Fit,4,Looks even better in person.,2025-01-14
U007213,Female,169,55,Female_Cluster_4,Roadster,Kurti,Straight Kurta,M,returned,Too Long,Oversized,3,Bit loose around the waist.,2024-10-06
U007214,Female,166,53,Female_Cluster_4,Nike,Trousers,Training Shorts,S,kept,,Relaxed Fit,4,Perfect everyday wear.,2024-08-14
U007215,Male,187,67,Male_Cluster_4,Zara,Top,Crop Top,XS,kept,,Relaxed Fit,5,Really happy with the purchase.,2025-05-20
U007216,Male,168,66,Male_Cluster_0,Biba,Kurti,Anarkali Kurta,L,kept,,Relaxed Fit,4,Loved the fit. Fabric feels premium.,2024-03-19
U007217,Female,152,55,Female_Cluster_2,H&M,Jeans,511 Slim Jeans,S,returned,Too Loose,Runs Large,2,Bit loose around the waist.,2024-01-12
U007218,Female,161,59,Female_Cluster_0,Allen Solly,Shirt,Casual Shirt,L,returned,Too Long,Oversized,3,Loose fit wasn't for me.,2024-09-06
U007219,Female,152,45,Female_Cluster_2,Roadster,Trousers,Office Trousers,S,kept,,True to Size,5,Great quality. Would buy again.,2024-08-23
U007220,Female,162,55,Female_Cluster_0,Roadster,Dress,Floral Midi Dress,S,kept,,True to Size,4,Comfortable and stylish.,2025-07-20
U007221,Male,166,60,Male_Cluster_0,Zara,Top,Printed Tee,S,kept,,True to Size,4,Very comfortable and fits perfectly.,2024-12-28
U007222,Female,162,59,Female_Cluster_0,W,Dress,Floral Midi Dress,L,kept,,True to Size,4,Perfect everyday wear.,2025-03-18
U007223,Female,156,61,Female_Cluster_1,H&M,Top,Basic Crew Tee,S,kept,,True to Size,5,Exactly as shown. True to size.,2024-10-15
U007224,Female,164,56,Female_Cluster_0,Levi's,Dress,Maxi Dress,S,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2025-11-29
U007225,Male,182,69,Male_Cluster_4,ONLY,Top,Printed Tee,XS,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2025-07-28
U007226,Female,149,58,Female_Cluster_1,Zara,Top,Ribbed Cotton Top,M,kept,,Slim Fit,5,Comfortable and stylish.,2025-11-22
U007227,Female,171,73,Female_Cluster_3,Nike,Shirt,Relaxed Shirt,L,returned,Too Loose,Oversized,3,Runs larger than expected.,2024-07-15
U007228,Female,165,52,Female_Cluster_4,Levi's,Top,Dri-FIT Tee,S,kept,,True to Size,5,Really happy with the purchase.,2025-04-10
U007229,Female,171,72,Female_Cluster_3,Roadster,Trousers,Cargo Pants,M,kept,,True to Size,4,Looks even better in person.,2024-03-02
U007230,Female,166,73,Female_Cluster_3,ONLY,Trousers,Track Pants,M,returned,Too Loose,Oversized,3,Runs larger than expected.,2025-01-19
U007231,Male,168,67,Male_Cluster_0,Levi's,Trousers,Track Pants,M,kept,,Relaxed Fit,5,Looks even better in person.,2025-08-05
U007232,Female,160,57,Female_Cluster_0,Nike,Top,Printed Tee,S,returned,Waist Tight,Runs Small,2,Could barely button it.,2025-03-18
U007233,Female,153,52,Female_Cluster_2,Nike,Kurti,Printed Kurti,L,returned,Too Long,Oversized,3,Needed one size smaller.,2025-11-11
U007234,Female,151,57,Female_Cluster_1,W,Dress,Floral Midi Dress,XL,kept,,Relaxed Fit,4,Exactly as shown. True to size.,2024-11-30
U007235,Female,154,45,Female_Cluster_2,Levi's,Dress,Maxi Dress,S,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2025-06-29
U007236,Female,164,53,Female_Cluster_4,Zara,Jeans,512 Taper Jeans,XS,returned,Too Loose,Runs Large,3,Bit loose around the waist.,2024-11-28
U007237,Female,155,61,Female_Cluster_1,Allen Solly,Top,Graphic Tee,L,kept,,Relaxed Fit,4,Comfortable and stylish.,2025-02-03
U007238,Female,167,47,Female_Cluster_4,Nike,Shirt,Relaxed Shirt,XS,kept,,Relaxed Fit,5,Looks even better in person.,2024-02-11
U007239,Female,165,47,Female_Cluster_4,H&M,Kurti,Anarkali Kurta,XS,kept,,True to Size,4,Very comfortable and fits perfectly.,2024-09-14
U007240,Female,168,69,Female_Cluster_3,H&M,Jeans,511 Slim Jeans,S,kept,,Relaxed Fit,5,Great quality. Would buy again.,2025-07-25
U007241,Female,158,59,Female_Cluster_0,Levi's,Kurti,Cotton Kurta,M,kept,,Slim Fit,5,Exactly as shown. True to size.,2025-08-24
U007242,Male,174,70,Male_Cluster_3,Zara,Kurti,Printed Kurti,XS,returned,Too Tight,Runs Small,3,Should have sized up. Felt tight around the shoulders.,2024-04-19
U007243,Male,167,77,Male_Cluster_2,Biba,Shirt,Formal Shirt,XL,kept,,True to Size,5,Comfortable and stylish.,2025-12-09
U007244,Female,170,60,Female_Cluster_3,Roadster,Shirt,Formal Shirt,S,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2024-09-05
U007245,Female,165,42,Female_Cluster_4,Allen Solly,Jeans,512 Taper Jeans,S,returned,Too Loose,Runs Large,3,Loose fit wasn't for me.,2025-04-24
U007246,Female,168,42,Female_Cluster_4,Biba,Jeans,511 Slim Jeans,S,kept,,Slim Fit,4,Exactly as shown. True to size.,2025-04-27
U007247,Male,180,61,Male_Cluster_4,W,Kurti,Anarkali Kurta,M,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2024-10-13
U007248,Female,158,64,Female_Cluster_0,Biba,Shirt,Checked Casual Shirt,XXL,kept,,Slim Fit,5,Looks even better in person.,2025-10-17
U007249,Female,150,51,Female_Cluster_2,H&M,Trousers,Chinos,S,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2025-05-10
U007250,Female,150,52,Female_Cluster_2,Allen Solly,Jeans,512 Taper Jeans,L,returned,Too Loose,Runs Large,3,Runs larger than expected.,2025-08-28
U007251,Female,153,61,Female_Cluster_1,Roadster,Kurti,Printed Kurti,L,kept,,True to Size,4,Looks even better in person.,2025-02-07
U007252,Male,168,80,Male_Cluster_2,Nike,Jeans,512 Taper Jeans,XL,kept,,True to Size,4,Comfortable and stylish.,2025-04-17
U007253,Female,161,60,Female_Cluster_0,Nike,Shirt,Satin Shirt,L,returned,Too Loose,Runs Large,2,Bit loose around the waist.,2024-05-11
U007254,Female,165,69,Female_Cluster_3,Adidas,Kurti,Anarkali Kurta,L,kept,,True to Size,5,Really happy with the purchase.,2024-10-29
U007255,Female,169,70,Female_Cluster_3,Roadster,Shirt,Satin Shirt,L,returned,Too Loose,Oversized,3,Needed one size smaller.,2025-01-05
U007256,Female,156,74,Female_Cluster_1,W,Jeans,512 Taper Jeans,XXL,kept,,Slim Fit,5,Looks even better in person.,2025-07-27
U007257,Male,170,69,Male_Cluster_3,Levi's,Top,Ethnic Top,M,kept,,Relaxed Fit,4,Perfect everyday wear.,2024-08-09
U007258,Female,151,50,Female_Cluster_2,Nike,Jeans,Skinny Jeans,M,kept,,True to Size,4,Exactly as shown. True to size.,2024-02-23
U007259,Female,164,48,Female_Cluster_4,Roadster,Top,Dri-FIT Tee,XS,kept,,Slim Fit,5,Very comfortable and fits perfectly.,2025-09-28
U007260,Female,161,63,Female_Cluster_0,Adidas,Kurti,Anarkali Kurta,M,kept,,Relaxed Fit,5,Looks even better in person.,2024-01-30
U007261,Female,171,81,Female_Cluster_3,W,Trousers,Palazzo Pants,XL,returned,Too Long,Runs Large,2,Needed one size smaller.,2025-09-20
U007262,Female,158,42,Female_Cluster_2,Allen Solly,Top,Dri-FIT Tee,S,returned,Too Long,Runs Large,3,Length was longer than expected.,2024-07-29
U007263,Female,158,47,Female_Cluster_2,ONLY,Shirt,Formal Shirt,XS,kept,,Relaxed Fit,4,Looks even better in person.,2024-12-19
U007264,Male,162,68,Male_Cluster_2,Levi's,Jeans,512 Taper Jeans,L,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2025-06-16
U007265,Female,172,50,Female_Cluster_4,Levi's,Shirt,Formal Shirt,XS,kept,,True to Size,4,Very comfortable and fits perfectly.,2024-12-13
U007266,Female,155,48,Female_Cluster_2,Biba,Shirt,Formal Shirt,M,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2024-10-17
U007267,Female,165,50,Female_Cluster_4,Levi's,Dress,Maxi Dress,XS,returned,Too Loose,Oversized,3,Runs larger than expected.,2024-02-10
U007268,Male,167,72,Male_Cluster_3,W,Jeans,Straight Fit Jeans,XL,kept,,Relaxed Fit,5,Really happy with the purchase.,2024-10-16
U007269,Female,159,69,Female_Cluster_3,W,Trousers,Chinos,XL,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2024-05-26
U007270,Female,166,64,Female_Cluster_3,W,Jeans,511 Slim Jeans,M,returned,Sleeves Tight,Runs Small,1,Could barely button it.,2025-01-13
U007271,Female,150,54,Female_Cluster_2,Adidas,Top,Printed Tee,M,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2025-06-25
U007272,Female,161,56,Female_Cluster_0,W,Top,Ribbed Cotton Top,M,returned,Too Tight,Runs Small,1,Sleeves felt tight.,2025-10-29
U007273,Female,168,58,Female_Cluster_4,Levi's,Top,Linen Top,S,kept,,Relaxed Fit,4,Perfect everyday wear.,2025-10-30
U007274,Female,160,51,Female_Cluster_0,Roadster,Dress,Maxi Dress,M,returned,Too Long,Runs Large,3,Loose fit wasn't for me.,2024-09-05
U007275,Male,164,83,Male_Cluster_2,ONLY,Dress,Maxi Dress,L,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2025-03-01
U007276,Male,166,65,Male_Cluster_0,Nike,Top,Dri-FIT Tee,M,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2024-04-21
U007277,Female,159,53,Female_Cluster_0,W,Shirt,Formal Shirt,M,kept,,Relaxed Fit,4,Great quality. Would buy again.,2024-09-11
U007278,Female,171,76,Female_Cluster_3,Adidas,Dress,Floral Midi Dress,L,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2025-11-30
U007279,Female,164,44,Female_Cluster_4,Biba,Dress,Floral Midi Dress,XS,kept,,True to Size,4,Exactly as shown. True to size.,2024-05-13
U007280,Female,160,42,Female_Cluster_2,Allen Solly,Dress,Floral Midi Dress,XS,kept,,Slim Fit,5,Comfortable and stylish.,2025-10-08
U007281,Male,165,64,Male_Cluster_0,Roadster,Kurti,Ethnic Set,S,returned,Too Tight,Runs Small,3,Waist was too tight for me.,2025-02-17
U007282,Male,159,72,Male_Cluster_2,Nike,Dress,Floral Midi Dress,XL,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2025-12-16
U007283,Female,170,42,Female_Cluster_4,W,Trousers,Cargo Pants,S,kept,,Relaxed Fit,4,Exactly as shown. True to size.,2025-01-18
U007284,Female,168,51,Female_Cluster_4,H&M,Kurti,Anarkali Kurta,XS,kept,,Relaxed Fit,5,Comfortable and stylish.,2025-10-04
U007285,Female,162,55,Female_Cluster_0,Allen Solly,Trousers,Office Trousers,S,kept,,Slim Fit,5,Really happy with the purchase.,2024-01-10
U007286,Female,156,51,Female_Cluster_2,Roadster,Top,Linen Top,S,kept,,True to Size,5,Really happy with the purchase.,2024-05-27
U007287,Female,167,76,Female_Cluster_3,Roadster,Jeans,511 Slim Jeans,L,kept,,Relaxed Fit,4,Perfect everyday wear.,2024-06-05
U007288,Female,150,78,Female_Cluster_1,Nike,Dress,Floral Midi Dress,XXL,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2025-05-06
U007289,Female,162,63,Female_Cluster_0,ONLY,Dress,Floral Midi Dress,S,kept,,Relaxed Fit,5,Really happy with the purchase.,2025-10-01
U007290,Female,157,66,Female_Cluster_1,Biba,Shirt,Formal Shirt,XL,kept,,True to Size,5,Comfortable and stylish.,2024-06-20
U007291,Female,151,49,Female_Cluster_2,W,Kurti,Straight Kurta,L,kept,,True to Size,5,Looks even better in person.,2024-09-19
U007292,Female,171,60,Female_Cluster_3,Nike,Jeans,511 Slim Jeans,S,kept,,Slim Fit,4,Exactly as shown. True to size.,2025-10-25
U007293,Female,153,74,Female_Cluster_1,H&M,Jeans,Straight Fit Jeans,XL,returned,Too Long,Oversized,3,Bit loose around the waist.,2025-10-26
U007294,Female,164,42,Female_Cluster_4,W,Kurti,Straight Kurta,S,kept,,True to Size,4,Exactly as shown. True to size.,2025-09-20
U007295,Male,172,79,Male_Cluster_3,Roadster,Jeans,511 Slim Jeans,L,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2024-05-02
U007296,Female,162,70,Female_Cluster_3,Zara,Trousers,Running Shorts,M,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2024-09-07
U007297,Female,159,53,Female_Cluster_0,ONLY,Jeans,512 Taper Jeans,XS,kept,,Relaxed Fit,4,Comfortable and stylish.,2024-02-07
U007298,Female,161,51,Female_Cluster_0,Allen Solly,Top,Ethnic Top,XS,returned,Too Tight,Runs Small,1,Could barely button it.,2025-09-20
U007299,Female,155,59,Female_Cluster_1,Zara,Trousers,Cargo Pants,S,returned,Waist Tight,Runs Small,3,Waist was too tight for me.,2024-01-12
U007300,Male,175,69,Male_Cluster_3,H&M,Jeans,Straight Fit Jeans,XS,returned,Sleeves Tight,Runs Small,1,Runs smaller than expected.,2025-03-15
U007301,Male,185,70,Male_Cluster_4,Allen Solly,Trousers,Running Shorts,S,kept,,Relaxed Fit,4,Looks even better in person.,2024-07-30
U007302,Female,161,63,Female_Cluster_0,Roadster,Trousers,Track Pants,M,kept,,True to Size,5,Exactly as shown. True to size.,2025-01-18
U007303,Female,159,60,Female_Cluster_0,Roadster,Jeans,Straight Fit Jeans,M,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2025-12-07
U007304,Female,169,55,Female_Cluster_4,Levi's,Top,Basic Crew Tee,S,kept,,True to Size,5,Great quality. Would buy again.,2025-03-27
U007305,Female,168,63,Female_Cluster_3,Zara,Shirt,Checked Casual Shirt,S,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2024-02-07
U007306,Female,162,71,Female_Cluster_3,H&M,Kurti,Cotton Kurta,M,returned,Too Loose,Oversized,3,Needed one size smaller.,2024-05-22
U007307,Male,166,74,Male_Cluster_2,Allen Solly,Trousers,Office Trousers,L,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2025-03-19
U007308,Female,157,51,Female_Cluster_2,W,Shirt,Satin Shirt,L,returned,Too Loose,Runs Large,3,Loose fit wasn't for me.,2024-09-09
U007309,Female,159,58,Female_Cluster_0,Adidas,Shirt,Satin Shirt,S,returned,Waist Tight,Runs Small,2,Sleeves felt tight.,2024-10-15
U007310,Female,167,68,Female_Cluster_3,Biba,Kurti,Straight Kurta,XL,returned,Too Long,Runs Large,3,Needed one size smaller.,2025-09-03
U007311,Female,162,58,Female_Cluster_0,Zara,Jeans,Skinny Jeans,M,returned,Too Long,Oversized,3,Loose fit wasn't for me.,2024-03-29
U007312,Female,153,42,Female_Cluster_2,Levi's,Jeans,511 Slim Jeans,XS,kept,,Slim Fit,5,Really happy with the purchase.,2025-12-15
U007313,Female,162,72,Female_Cluster_3,H&M,Shirt,Satin Shirt,M,kept,,True to Size,5,Looks even better in person.,2024-07-15
U007314,Female,163,55,Female_Cluster_0,ONLY,Kurti,Ethnic Set,XS,kept,,Relaxed Fit,4,Exactly as shown. True to size.,2025-08-22
U007315,Male,175,70,Male_Cluster_3,Nike,Dress,Floral Midi Dress,M,kept,,True to Size,5,Great quality. Would buy again.,2024-10-04
U007316,Male,171,81,Male_Cluster_3,Nike,Top,Dri-FIT Tee,XL,returned,Too Loose,Runs Large,2,Runs larger than expected.,2025-08-23
U007317,Female,162,42,Female_Cluster_4,Allen Solly,Shirt,Checked Casual Shirt,XS,kept,,Relaxed Fit,4,Really happy with the purchase.,2024-09-02
U007318,Female,150,50,Female_Cluster_2,Levi's,Shirt,Checked Casual Shirt,M,returned,Too Long,Oversized,3,Needed one size smaller.,2025-09-07
U007319,Male,173,62,Male_Cluster_0,ONLY,Top,Linen Top,XS,kept,,Slim Fit,5,Exactly as shown. True to size.,2024-09-19
U007320,Female,165,70,Female_Cluster_3,Zara,Top,Ribbed Cotton Top,S,returned,Too Tight,Runs Small,1,Runs smaller than expected.,2024-03-27
U007321,Female,167,63,Female_Cluster_3,ONLY,Dress,Floral Midi Dress,S,kept,,True to Size,4,Very comfortable and fits perfectly.,2024-02-10
U007322,Female,158,51,Female_Cluster_2,W,Trousers,Office Trousers,M,kept,,True to Size,4,Exactly as shown. True to size.,2024-03-21
U007323,Female,159,58,Female_Cluster_0,W,Jeans,Skinny Jeans,L,kept,,True to Size,4,Perfect everyday wear.,2024-12-01
U007324,Female,164,63,Female_Cluster_3,Levi's,Trousers,Track Pants,M,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2025-09-08
U007325,Male,179,75,Male_Cluster_4,H&M,Trousers,Training Shorts,S,returned,Too Long,Runs Large,3,Runs larger than expected.,2025-03-28
U007326,Male,172,66,Male_Cluster_0,Nike,Trousers,Office Trousers,M,kept,,True to Size,5,Really happy with the purchase.,2025-12-29
U007327,Male,170,79,Male_Cluster_3,Nike,Dress,Maxi Dress,L,returned,Too Long,Oversized,3,Runs larger than expected.,2024-09-28
U007328,Male,179,76,Male_Cluster_4,Zara,Top,Dri-FIT Tee,S,kept,,Slim Fit,4,Really happy with the purchase.,2024-03-06
U007329,Female,158,59,Female_Cluster_0,Levi's,Jeans,512 Taper Jeans,M,kept,,Relaxed Fit,4,Really happy with the purchase.,2024-11-09
U007330,Female,161,42,Female_Cluster_4,Roadster,Top,Ethnic Top,XS,kept,,Slim Fit,5,Exactly as shown. True to size.,2025-07-28
U007331,Male,168,98,Male_Cluster_1,Levi's,Shirt,Checked Casual Shirt,XL,returned,Sleeves Tight,Runs Small,2,Sleeves felt tight.,2025-02-23
U007332,Male,177,74,Male_Cluster_3,Allen Solly,Jeans,512 Taper Jeans,M,kept,,True to Size,5,Comfortable and stylish.,2025-06-16
U007333,Female,148,66,Female_Cluster_1,W,Jeans,511 Slim Jeans,XXL,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2024-11-16
U007334,Female,148,62,Female_Cluster_1,Allen Solly,Jeans,Skinny Jeans,XXL,returned,Too Loose,Runs Large,2,Loose fit wasn't for me.,2024-04-22
U007335,Female,162,61,Female_Cluster_0,H&M,Dress,Maxi Dress,S,kept,,Slim Fit,4,Great quality. Would buy again.,2025-02-22
U007336,Female,155,51,Female_Cluster_2,Adidas,Dress,Floral Midi Dress,M,kept,,True to Size,4,Very comfortable and fits perfectly.,2025-03-15
U007337,Female,156,42,Female_Cluster_2,H&M,Shirt,Satin Shirt,XS,kept,,Slim Fit,5,Exactly as shown. True to size.,2025-04-01
U007338,Male,174,90,Male_Cluster_1,H&M,Top,Linen Top,L,returned,Too Loose,Runs Large,3,Bit loose around the waist.,2024-07-20
U007339,Female,153,55,Female_Cluster_2,Adidas,Trousers,Chinos,M,kept,,Slim Fit,5,Really happy with the purchase.,2024-12-29
U007340,Male,173,68,Male_Cluster_3,Zara,Top,Crop Top,S,kept,,True to Size,5,Great quality. Would buy again.,2025-01-07
U007341,Female,160,64,Female_Cluster_0,Adidas,Shirt,Formal Shirt,L,kept,,Slim Fit,4,Great quality. Would buy again.,2025-07-04
U007342,Female,161,42,Female_Cluster_4,W,Kurti,Printed Kurti,S,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2025-09-29
U007343,Female,168,62,Female_Cluster_3,Zara,Shirt,Casual Shirt,S,kept,,Relaxed Fit,4,Looks even better in person.,2025-12-12
U007344,Female,156,58,Female_Cluster_0,Adidas,Kurti,Straight Kurta,M,kept,,True to Size,4,Looks even better in person.,2024-05-09
U007345,Female,160,52,Female_Cluster_0,Biba,Trousers,Office Trousers,S,returned,Sleeves Tight,Runs Small,1,Should have sized up. Felt tight around the shoulders.,2025-05-22
U007346,Male,174,77,Male_Cluster_3,Roadster,Dress,Floral Midi Dress,L,kept,,Slim Fit,4,Really happy with the purchase.,2025-10-11
U007347,Male,176,64,Male_Cluster_4,Adidas,Trousers,Training Shorts,XS,returned,Waist Tight,Runs Small,1,Waist was too tight for me.,2024-09-29
U007348,Female,163,52,Female_Cluster_4,Allen Solly,Jeans,512 Taper Jeans,S,kept,,Relaxed Fit,4,Looks even better in person.,2025-11-05
U007349,Female,164,54,Female_Cluster_4,W,Trousers,Track Pants,M,kept,,True to Size,5,Very comfortable and fits perfectly.,2024-10-02
U007350,Female,157,61,Female_Cluster_0,Levi's,Top,Graphic Tee,M,kept,,Relaxed Fit,4,Perfect everyday wear.,2025-12-06
U007351,Female,151,63,Female_Cluster_1,ONLY,Dress,Floral Midi Dress,M,kept,,Slim Fit,4,Perfect everyday wear.,2024-01-13
U007352,Male,165,79,Male_Cluster_2,Nike,Dress,Maxi Dress,XXL,returned,Too Long,Oversized,2,Needed one size smaller.,2025-04-04
U007353,Male,168,79,Male_Cluster_2,W,Jeans,Straight Fit Jeans,XL,kept,,True to Size,5,Exactly as shown. True to size.,2024-12-13
U007354,Female,167,50,Female_Cluster_4,W,Shirt,Checked Casual Shirt,XS,returned,Waist Tight,Runs Small,2,Waist was too tight for me.,2025-06-18
U007355,Female,165,57,Female_Cluster_4,Biba,Dress,Maxi Dress,M,kept,,True to Size,4,Great quality. Would buy again.,2024-04-14
U007356,Female,150,70,Female_Cluster_1,Adidas,Trousers,Running Shorts,XL,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2025-07-23
